Label|m|h|Hm0 toe|Tm1,0t|β|ht|Bt|hb|B|cotad|cotau|gf_d|gf_u|D50_d|D50_u|Ac|Rc|Gc|Lm0|Kr|Kt|q
C-38.4|1000.0|0.59|0.1381|1.45454545|0.0|0.59|0.0|0.0|0.0|2.5|2.5|0.43|0.43|0.06|0.06|0.11|0.2|0.18|3.303267399877407|0|0|1
D-42.106|20.0|0.16|0.053|0.8718|0.0|0.16|0.0|0.0|0.0|2.0|2.0|1.0|1.0|0.0|0.0|0.12|0.12|0.0|1.1866506142800435|0|0|1
A-33.12|200.0|0.5625|0.2009|1.6274509298|0.0|0.5625|0.0|0.0|0.0|2.0|2.0|0.4|0.4|0.06178|0.06178|0.1425|0.1425|0.2|4.13528022464767|0|0|1
D-36.8|46.047943|0.238|0.09128|1.648|0.0|0.238|0.0|0.0|0.0|2.7|2.7|1.0|1.0|0.0|0.0|0.142|0.142|0.0|4.240368051783529|0|0|1
D-9.21|100.0|0.188|0.104|2.5|0.0|0.188|0.0|0.0|0.0|4.0|4.0|1.0|1.0|0.0|0.0|0.31|0.31|0.0|9.758187448321832|0|0|1
G-3.85|1000.0|0.515|0.08316|1.338|25.0|0.485|0.13|0.0|0.0|2.0|2.0|0.47|0.47|0.04|0.04|0.1|0.1|0.13|2.795125844837356|0|0|1
E-15.683|20.0|0.25774327122153207|0.06534|0.9688|0.0|0.23|0.0|0.02|0.26|1.25|1.25|0.4|0.4|0.0103|0.0103|0.09|0.09|0.1605|1.4654040898457994|0|0|1
C-50.4|43.0|0.2172278522|0.1273|1.6202978324|0.0|0.1033834586|0.0939849624|0.0|0.0|1.5|1.5|0.47|0.47|0.0487003877966703|0.0487003877966703|0.1560150376|0.1635338346|0.3759398496|4.099008708989208|0|0|1
E-24.11|1000.0|0.5|0.1925|1.7105047344|0.0|0.5|0.0|0.125|0.4|1.4|1.4|0.4|0.4|0.034|0.034|0.125|0.192|0.875|4.5681220648440855|0|0|1
E-15.542|20.0|0.37|0.1104|1.341|0.0|0.34|0.0|0.04|0.4|1.25|1.25|0.4|0.4|0.0198|0.0198|0.14|0.14|0.31|2.8076740932409017|0|0|1
E-31.51|40.0|0.24|0.1256|1.8181818182|0.0|0.12|0.16|0.0|0.0|2.0|2.0|0.4|0.4|0.057999999999999996|0.057999999999999996|0.14|0.14|0.256|5.161355344670148|0|0|1
A-41.49|30.7865169|0.3|0.1048|2.239|0.0|0.3|0.0|0.0|0.0|4.0|4.0|0.4|0.4|0.0625|0.0625|0.125|0.125|0.2|7.827035907058974|0|0|1
G-15.186|1000.0|0.72|0.118|1.7727273|40.0|0.72|0.0|0.0|0.0|4.0|4.0|1.0|1.0|0.0|0.0|0.15|0.15|0.0|4.906513575398574|0|0|1
D-22.74|10.0|0.3|0.1612|1.6685539248|0.0|0.3|0.0|0.0|0.0|4.0|4.0|1.0|1.0|0.0|0.0|0.2|0.2|0.0|4.346799743507991|0|0|1
D-43.156|1000.0|0.5|0.1021|1.37|0.0|0.5|0.0|0.0|0.0|1.4281480067421146|1.4281480067421146|1.0|1.0|0.0|0.0|0.06999999999999995|0.06999999999999995|0.0|2.9304227234808407|0|0|1
E-15.599|20.0|0.37|0.1195|1.396|0.0|0.34|0.0|0.04|0.4|1.25|1.25|0.4|0.4|0.0323|0.0323|0.14|0.14|0.31|3.0427058928462016|0|0|1
A-34.38|52.0|0.5|0.157|1.5272727273|0.0|0.5|0.0|-0.055|0.15|2.0|0.0|0.55|0.55|0.045|0.045|0.14|0.14|0.0|3.6418523312564854|0|0|1
A-39.23|1000.0|0.55|0.123|1.45454545|0.0|0.55|0.0|0.0|0.0|1.5|1.5|0.4|0.4|0.06|0.06|0.15|0.15|0.18|3.303267399877407|0|0|1
A-2.7|1000.0|0.7164999999999999|0.06906|1.037|0.0|0.7164999999999999|0.0|0.0|0.0|1.5|1.5|0.4|0.4|0.03|0.03|0.062|0.062|0.09018828506763074|1.6789843644983038|0|0|1
A-34.137|52.0|0.5|0.203|1.7454545455|0.0|0.5|0.0|-0.055|0.3|2.0|0.0|0.55|0.55|0.045|0.045|0.14|0.14|0.0|4.756705085800618|0|0|1
A-2.30|1000.0|0.6835|0.0807|1.348|0.0|0.6835|0.0|0.0|0.0|2.0|2.0|0.4|0.4|0.03|0.03|0.095|0.095|0.09018828506763074|2.837062631215264|0|0|1
A-39.71|1000.0|0.59|0.1196|1.09090909|0.0|0.59|0.0|0.0|0.0|1.5|1.5|0.4|0.4|0.06|0.06|0.11|0.2|0.18|1.8580879209472783|0|0|1
D-43.105|1000.0|0.525|0.1324|1.791|0.0|0.525|0.0|0.0|0.0|1.7320508075688774|1.7320508075688774|1.0|1.0|0.0|0.0|0.04499999999999993|0.04499999999999993|0.0|5.008184395587268|0|0|1
E-15.56|20.0|0.47|0.129|1.52|0.0|0.44|0.0|0.04|0.4|1.25|1.25|0.4|0.4|0.0198|0.0198|0.14|0.14|0.31|3.6072506048964423|0|0|1
D-20.28|1000.0|0.68|0.1|1.56|0.0|0.68|0.0|0.08|0.4|3.0|3.0|1.0|1.0|0.0|0.0|0.16|0.16|0.0|3.7996039958777623|0|0|1
C-10.11|1000.0|0.721|0.05352|1.093|0.0|0.721|0.0|0.0|0.0|1.5|1.5|0.5|0.5|0.03|0.03|0.071|0.071|0.08917021672758628|1.8652174203120366|0|0|1
D-45.33|111.1111|0.527|0.111|1.436|0.0|0.527|0.0|0.0|0.0|2.0|2.0|1.0|1.0|0.0|0.0|0.07|0.093|0.0|3.2195710887095457|0|0|1
A-41.31|30.7865169|0.3|0.1478|2.144|0.0|0.3|0.0|0.0|0.0|4.0|4.0|0.4|0.4|0.0625|0.0625|0.125|0.125|0.2|7.176929846151859|0|0|1
D-22.18|50.0|0.2|0.1272|2.1269478602|0.0|0.2|0.0|0.0|0.0|2.0|2.0|1.0|1.0|0.0|0.0|0.3|0.3|0.0|7.063221513040655|0|0|1
F-12.28|1000.0|0.85|0.168|1.7158675648196164|0.0|0.85|0.0|0.29999999999999993|1.3333333333333333|2.0|0.0|1.0|1.0|0.0|0.0|0.09999999999999998|0.09999999999999998|0.0|4.596811219620851|0|0|1
E-7.1|1000.0|0.73|0.172|1.5818181818181818|0.0|0.73|0.0|0.13|1.0|3.0|3.0|1.0|1.0|0.0|0.0|0.22|0.22|0.0|3.9066298603027017|0|0|1
A-34.1|52.0|0.5|0.093|1.3090909091|0.0|0.5|0.0|-0.055|0.15|2.0|0.0|0.55|0.55|0.045|0.045|0.2|0.2|0.0|2.6756466106606536|0|0|1
E-15.144|20.0|0.47|0.1018|1.299|0.0|0.44|0.0|0.04|0.5|1.25|1.25|0.4|0.4|0.0198|0.0198|0.17|0.17|0.17|2.634556041357713|0|0|1
D-43.30|1000.0|0.5|0.06843|0.9742|0.0|0.5|0.0|0.0|0.0|2.7474774194546225|2.7474774194546225|1.0|1.0|0.0|0.0|0.06999999999999995|0.06999999999999995|0.0|1.4817856665410445|0|0|1
A-3.58|1000.0|0.485|0.08524|1.286|0.0|0.455|0.13|0.0|0.0|2.0|2.0|0.4|0.4|0.042|0.042|0.13|0.13|0.13|2.5820882190855765|0|0|1
D-41.15|10.0|0.30000000000000004|0.267|3.265|0.0|0.30000000000000004|0.0|0.0|0.0|1.7320508075688774|1.7320508075688774|1.0|1.0|0.0|0.0|0.52|0.52|0.0|16.64391580660586|0|0|1
D-34.32|1000.0|0.5|0.0725|1.69254545|0.0|0.5|0.0|0.0|0.0|1.19175359|1.19175359|1.0|1.0|0.0|0.0|0.087|0.087|0.0|4.472700503037035|0|0|1
E-48.59|111.1111|0.4|0.1522|1.659|0.0|0.4|0.0|-0.18722|0.0|2.0|50.0|1.0|1.0|0.0|0.0|0.194|0.233557|0.0|4.297163825352746|0|0|1
F-3.17|1000.0|0.8026315789473685|0.11578947368421054|1.7401934266754526|0.0|0.5|0.7105263157894737|-0.07894736842105263|0.0|0.0|6.25|1.0|1.0|0.0|0.0|0.10526315789473684|0.21052631578947367|0.0|4.728073145904592|0|0|1
A-3.69|1000.0|0.485|0.1121|1.218|0.0|0.455|0.13|0.0|0.0|2.0|2.0|0.4|0.4|0.042|0.042|0.13|0.13|0.13|2.3162408441734716|0|0|1
A-39.63|1000.0|0.55|0.1208|1.09090909|0.0|0.55|0.0|0.0|0.0|1.5|1.5|0.4|0.4|0.06|0.06|0.15|0.24|0.18|1.8580879209472783|0|0|1
C-26.23|50.0|0.405|0.129|1.2616600791|0.0|0.405|0.0|0.0|0.0|1.3333333333|1.3333333333|0.47|0.47|0.047|0.047|0.10125|0.1215|0.1485|2.4852716288052155|0|0|1
D-43.46|1000.0|0.55|0.09888|1.371|0.0|0.55|0.0|0.0|0.0|2.1445069205095586|2.1445069205095586|1.0|1.0|0.0|0.0|0.019999999999999907|0.019999999999999907|0.0|2.934702274168176|0|0|1
C-40.10|30.0|0.4|0.129|1.4061818|0.0|0.322|0.101|0.0|0.0|1.3333333|1.3333333|0.45|0.45|0.052|0.052|0.2|0.2|0.1|3.087252025809818|0|0|1
A-42.85|50.0|0.405|0.129|1.2616600791|0.0|0.405|0.0|0.0|0.0|1.3333333333|1.3333333333|0.4|0.4|0.04698|0.04698|0.10125|0.22005|0.351|2.4852716288052155|0|0|1
F-31.10|10.0|0.088|0.0695|1.498|0.0|0.088|0.0|0.0|0.0|0.1|0.1|1.0|1.0|0.0|0.0|0.147|0.147|0.0|3.503585866685438|0|0|1
B-9.7|100.0|0.2944368|0.1095146|2.9888182|0.0|0.2944368|0.0|0.0|0.0|2.0|2.0|0.55|0.55|0.07924800000000001|0.07924800000000001|0.1991258|0.1991258|0.0|13.947235603917854|0|0|1
D-43.111|1000.0|0.5|0.1036|1.193|0.0|0.5|0.0|0.0|0.0|1.7320508075688774|1.7320508075688774|1.0|1.0|0.0|0.0|0.06999999999999995|0.06999999999999995|0.0|2.2221328844218564|0|0|1
D-20.62|1000.0|0.6|0.14|2.01|0.0|0.6|0.0|0.0|1.0|4.0|4.0|1.0|1.0|0.0|0.0|0.19|0.19|0.0|6.307848497594405|0|0|1
G-19.33|1000.0|0.7|0.031|0.6899515|20.0|0.7|0.0|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.07|0.07|0.0|0.7432351922582089|0|0|1
F-38.222|1000.0|0.65|0.09|1.7272727|0.0|0.5|0.15|0.05|0.0|0.0|-1.7320508|1.0|1.0|0.0|0.0|0.1|0.1|0.0|4.658123051373019|0|0|1
A-36.19|500.0|0.308|0.142|2.1345454545|0.0|0.168|0.24|0.0|0.0|2.0|2.0|0.4|0.4|0.068942|0.068942|0.236|0.284|0.36|7.113772198585345|0|0|1
D-45.66|111.1111|0.5|0.1056|1.421|0.0|0.5|0.0|0.0|0.0|2.0|2.0|1.0|1.0|0.0|0.0|0.08|0.14|0.0|3.1526611490138925|0|0|1
G-3.249|1000.0|0.455|0.1128|1.583|60.0|0.425|0.13|0.0|0.0|2.0|2.0|0.47|0.47|0.04|0.04|0.16|0.16|0.13|3.9124695338700395|0|0|1
E-20.15|20.0|0.16|0.04948|0.877818|0.0|0.16|0.0|0.04|0.2|4.0|4.0|1.0|1.0|0.0|0.0|0.1|0.1|0.0|1.2030899611998953|0|0|1
A-3.22|1000.0|0.515|0.06992|1.051|0.0|0.485|0.13|0.0|0.0|2.0|2.0|0.4|0.4|0.042|0.042|0.1|0.1|0.13|1.7246245781765992|0|0|1
A-42.64|50.0|0.405|0.129|1.2616600791|0.0|0.405|0.0|0.0|0.0|2.0|2.0|0.4|0.4|0.04698|0.04698|0.081|0.1755|0.351|2.4852716288052155|0|0|1
G-15.33|1000.0|0.72|0.115|1.7|0.0|0.72|0.0|0.0|0.0|4.0|4.0|1.0|1.0|0.0|0.0|0.24|0.24|0.0|4.512185876104016|0|0|1
D-35.8|30.4044944|0.3|0.1447|2.076|0.0|0.3|0.0|0.0|0.0|4.4|4.4|1.0|1.0|0.0|0.0|0.16|0.16|0.2|6.728896330924589|0|0|1
E-15.220|20.0|0.47|0.1257|1.584|0.0|0.44|0.0|0.04|0.5|1.25|1.25|0.4|0.4|0.0198|0.0198|0.17|0.17|0.31|3.917414202613854|0|0|1
D-30.53|1000.0|0.5|0.1372|1.4318181818|0.0|0.5|0.0|0.0|0.0|7.0|7.0|1.0|1.0|0.0|0.0|0.1509|0.1509|0.0|3.200846775322788|0|0|1
E-48.113|111.1111|0.46|0.1061|1.596|0.0|0.46|0.0|-0.085|0.0|2.0|50.0|1.0|1.0|0.0|0.0|0.09|0.17|0.0|3.976993791898328|0|0|1
D-22.230|10.0|0.3|0.1499|2.0963137289|0.0|0.3|0.0|0.0|0.0|4.0|4.0|1.0|1.0|0.0|0.0|0.2|0.2|0.0|6.8612255495616665|0|0|1
G-2.70|1000.0|0.455|0.1223|1.531|10.0|0.425|0.13|0.0|0.0|2.0|2.0|0.4|0.4|0.042|0.042|0.16|0.16|0.13|3.6596497295289425|0|0|1
D-20.66|1000.0|0.6|0.11|1.69|0.0|0.6|0.0|0.0|1.0|4.0|4.0|1.0|1.0|0.0|0.0|0.19|0.19|0.0|4.459257467384318|0|0|1
D-43.324|1000.0|0.5|0.1743|1.905|0.0|0.5|0.0|0.0|0.0|0.577350269189626|0.577350269189626|1.0|1.0|0.0|0.0|0.06999999999999995|0.06999999999999995|0.0|5.666032992743382|0|0|1
C-5.6|1000.0|0.6725|0.1068|1.274|0.0|0.6725|0.0|0.0|0.0|1.5|1.5|0.45|0.45|0.0566|0.0566|0.142|0.142|0.08995166486718024|2.5341247761395853|0|0|1
D-43.218|1000.0|0.55|0.06387|1.348|0.0|0.55|0.0|0.0|0.0|1.0|1.0|1.0|1.0|0.0|0.0|0.019999999999999907|0.019999999999999907|0.0|2.837062631215264|0|0|1
D-35.7|62.7351073|0.3|0.1007|1.254|0.0|0.3|0.0|0.0|0.0|4.4|4.4|1.0|1.0|0.0|0.0|0.16|0.16|0.2|2.455184942957641|0|0|1
A-35.223|1000.0|0.75|0.14|2.0272727273|0.0|0.75|0.0|0.0|0.0|2.0|2.0|0.55|0.55|0.051|0.051|0.35|0.35|0.204|6.416725998421858|0|0|1
A-39.143|1000.0|0.51|0.1665|1.45454545|0.0|0.51|0.0|0.0|0.0|1.5|1.5|0.4|0.4|0.06|0.06|0.19|0.28|0.24|3.303267399877407|0|0|1
A-3.20|1000.0|0.515|0.09678|1.436|0.0|0.485|0.13|0.0|0.0|2.0|2.0|0.4|0.4|0.042|0.042|0.1|0.1|0.13|3.2195710887095457|0|0|1
C-8.1|1000.0|0.7234999999999999|0.1014|1.535|0.0|0.7234999999999999|0.0|0.0|0.0|1.5|1.5|0.47|0.47|0.03|0.03|0.071|0.071|0.08917021672758628|3.678797635267538|0|0|1
G-2.14|1000.0|0.515|0.08607|1.28|10.0|0.485|0.13|0.0|0.0|2.0|2.0|0.4|0.4|0.042|0.042|0.1|0.1|0.13|2.558050290452879|0|0|1
D-24.14|1000.0|0.7|0.148|2.7272727273|0.0|0.7|0.0|0.0|0.0|4.0|4.0|1.0|1.0|0.0|0.0|0.1|0.1|0.0|11.613049525507831|0|0|1
E-15.280|20.0|0.47|0.1175|1.396|0.0|0.44|0.0|0.04|0.65|1.25|1.25|0.4|0.4|0.0198|0.0198|0.11|0.11|0.24|3.0427058928462016|0|0|1
A-35.129|1000.0|0.75|0.26|2.1545454545|0.0|0.75|0.0|0.0|0.0|2.0|2.0|0.4|0.4|0.051|0.051|0.35|0.35|0.204|7.247704208418673|0|0|1
C-40.15|30.0|0.4|0.132|2.0825455|0.0|0.322|0.101|0.0|0.0|1.3333333|1.3333333|0.45|0.45|0.052|0.052|0.2|0.2|0.1|6.771394813514151|0|0|1
A-35.240|1000.0|0.75|0.18|3.0363636364|0.0|0.75|0.0|0.0|0.0|2.0|2.0|0.6|0.6|0.051|0.051|0.35|0.35|0.204|14.394503920807463|0|0|1
G-24.21|20.0|0.16|0.07552|1.0281818|30.0|0.16|0.0|0.0|0.0|1.0|1.0|1.0|1.0|0.0|0.0|0.1|0.1|0.0|1.6505510576029634|0|0|1
D-32.3|100.0|0.033|0.020713|10.06609|0.0|0.033|0.0|0.0|0.0|3.0|3.0|1.0|1.0|0.0|0.0|0.087|0.087|0.0|158.20155834755334|0|0|1
E-20.58|20.0|0.16|0.0274|0.6793|0.0|0.16|0.0|0.0|0.4|1.0|1.0|1.0|1.0|0.0|0.0|0.08|0.08|0.0|0.7204641381064102|0|0|1
E-15.582|20.0|0.37|0.1293|1.899|0.0|0.34|0.0|0.04|0.5|1.25|1.25|0.4|0.4|0.0323|0.0323|0.17|0.17|0.31|5.6303976534921025|0|0|1
F-12.16|1000.0|0.7|0.14833333333333334|1.6260529409175666|0.0|0.7|0.0|0.1499999999999999|1.0|2.0|0.0|1.0|1.0|0.0|0.0|0.25|0.25|0.0|4.128178821236005|0|0|1
C-60.24|200.0|0.3|0.1468|1.5449196935|0.0|0.2111111111|0.2333333333|0.0|0.0|1.5|1.5|0.38|0.38|0.05|0.05|0.1888888889|0.1888888889|0.3|3.7264985585587356|0|0|1
A-34.87|52.0|0.4|0.163|1.7454545455|0.0|0.4|0.0|0.0|0.0|2.0|2.0|0.55|0.55|0.045|0.045|0.2|0.24|0.15|4.756705085800618|0|0|1
D-20.37|1000.0|0.6|0.1|2.26|0.0|0.6|0.0|0.0|0.4|4.0|4.0|1.0|1.0|0.0|0.0|0.28|0.28|0.0|7.9745469137677745|0|0|1
E-11.21|140.0|0.3071428571|0.1119|1.50154977|0.0|0.3071428571|0.0|0.0928571429|0.2857142857|6.0|2.5|1.0|1.0|0.0|0.0|0.1071428571|0.1071428571|0.0|3.520210245487641|0|0|1
F-21.62|50.0|0.7|0.19|1.745|0.0|0.7|0.0|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.103|0.103|0.0|4.7542279575721915|0|0|1
F-38.84|1000.0|0.65|0.12|1.0|0.0|0.5|0.15|0.05|0.0|0.0|0.5773503|1.0|1.0|0.0|0.0|0.1|0.1|0.0|1.5613099917314934|0|0|1
F-31.1|10.0|0.088|0.05364|1.23|0.0|0.088|0.0|0.0|0.0|0.1|0.1|1.0|1.0|0.0|0.0|0.147|0.147|0.0|2.362105886490576|0|0|1
E-15.323|20.0|0.47|0.1164|1.403|0.0|0.44|0.0|-0.04|0.4|1.25|1.25|0.4|0.4|0.0388|0.0388|0.14|0.14|0.17|3.073296639514197|0|0|1
C-48.5|66.0|0.3261538462|0.1523076923|1.5142250705|0.0|0.2184615385|0.1846153846|0.0|0.0|1.5|1.5|0.5|0.5|0.04|0.04|0.23|0.3046153846|0.28|3.5798926506942763|0|0|1
D-43.64|1000.0|0.525|0.1672|1.819|0.0|0.525|0.0|0.0|0.0|2.1445069205095586|2.1445069205095586|1.0|1.0|0.0|0.0|0.04499999999999993|0.04499999999999993|0.0|5.166001609551487|0|0|1
C-27.6|50.0|0.405|0.129|1.2616600791|0.0|0.405|0.0|0.0|0.0|2.0|2.0|0.38|0.38|0.04198|0.04198|0.081|0.20925|0.1485|2.4852716288052155|0|0|1
G-3.164|1000.0|0.515|0.1048|1.527|45.0|0.485|0.13|0.0|0.0|2.0|2.0|0.47|0.47|0.04|0.04|0.1|0.1|0.13|3.640551785710083|0|0|1
F-3.8|1000.0|0.8026315789473685|0.15789473684210525|1.9466570535691503|0.0|0.5|0.7105263157894737|-0.02631578947368421|0.0|0.0|6.25|1.0|1.0|0.0|0.0|0.05263157894736842|0.21052631578947367|0.0|5.916543126561448|0|0|1
G-2.128|1000.0|0.485|0.1087|1.451|25.0|0.455|0.13|0.0|0.0|2.0|2.0|0.4|0.4|0.042|0.042|0.13|0.13|0.13|3.287183617901478|0|0|1
A-34.111|52.0|0.5|0.093|1.3090909091|0.0|0.5|0.0|0.0|0.0|2.0|2.0|0.55|0.55|0.045|0.045|0.14|0.14|0.15|2.6756466106606536|0|0|1
F-11.160|1000.0|0.85|0.08316666666666667|1.252097506852668|0.0|0.85|0.0|0.29999999999999993|0.3333333333333333|2.0|0.0|1.0|1.0|0.0|0.0|0.029999999999999916|0.029999999999999916|0.0|2.447740877135398|0|0|1
A-42.22|50.0|0.405|0.129|1.2616600791|0.0|0.405|0.0|0.0|0.0|1.3333333333|1.3333333333|0.4|0.4|0.04698|0.04698|0.10125|0.10125|0.1485|2.4852716288052155|0|0|1
G-2.93|1000.0|0.545|0.08216|0.9999|25.0|0.515|0.13|0.0|0.0|2.0|2.0|0.4|0.4|0.042|0.042|0.07|0.07|0.13|1.5609977453462471|0|0|1
E-48.96|111.1111|0.45|0.1631|1.658|0.0|0.45|0.0|-0.13367|0.0|2.0|50.0|1.0|1.0|0.0|0.0|0.137|0.196659|0.0|4.291984960110172|0|0|1
A-34.40|52.0|0.5|0.123|1.7454545455|0.0|0.5|0.0|-0.055|0.15|2.0|0.0|0.55|0.55|0.045|0.045|0.14|0.14|0.0|4.756705085800618|0|0|1
E-15.661|20.0|0.25774327122153207|0.06134|1.034|0.0|0.23|0.0|0.02|0.21|1.25|1.25|0.4|0.4|0.0103|0.0103|0.09|0.09|0.16|1.6692839455196766|0|0|1
D-42.66|20.0|0.16|0.0282|0.679273|0.0|0.16|0.0|0.0|0.0|1.0|1.0|1.0|1.0|0.0|0.0|0.04|0.04|0.0|0.7204068669592265|0|0|1
F-38.48|1000.0|0.6|0.06|1.7272727|0.0|0.45|0.15|0.0|0.0|0.0|1.0|1.0|1.0|0.0|0.0|0.15|0.15|0.0|4.658123051373019|0|0|1
D-29.11|1000.0|4.5|1.243|4.5454545455|0.0|4.5|0.0|0.0|0.0|6.0|6.0|1.0|1.0|0.0|0.0|1.55|1.55|0.0|32.25847090418842|0|0|1
E-20.196|20.0|0.16|0.069|1.0158|0.0|0.16|0.0|0.04|0.8|2.0|2.0|1.0|1.0|0.0|0.0|0.1|0.1|0.0|1.6110371528965446|0|0|1
D-22.162|50.0|0.3|0.1311|1.872930538|0.0|0.3|0.0|0.0|0.0|4.0|4.0|1.0|1.0|0.0|0.0|0.2|0.2|0.0|5.476870607393224|0|0|1
D-31.52|1000.0|0.78|0.091|1.6636363636|0.0|0.78|0.0|0.12|2.0|0.0|0.0|1.0|1.0|0.0|0.0|0.24|0.24|0.0|4.321215728166134|0|0|1
E-20.28|20.0|0.16|0.0892|1.1282|0.0|0.16|0.0|0.08|0.4|1.0|1.0|1.0|1.0|0.0|0.0|0.12|0.12|0.0|1.9872903780399538|0|0|1
D-43.15|1000.0|0.525|0.06699|0.9707|0.0|0.525|0.0|0.0|0.0|2.7474774194546225|2.7474774194546225|1.0|1.0|0.0|0.0|0.04499999999999993|0.04499999999999993|0.0|1.4711575952308296|0|0|1
D-20.82|100.0|0.18|0.11|2.55|0.0|0.18|0.0|0.0|0.0|3.0|3.0|1.0|1.0|0.0|0.0|0.32|0.32|0.0|10.152418221234035|0|0|1
D-44.73|111.1111111111111|0.36|0.08256|2.121|0.0|0.36|0.0|0.0|0.0|3.0|3.0|1.0|1.0|0.0|0.0|0.26|0.26|0.0|7.023773142512957|0|0|1
E-15.211|20.0|0.47|0.1091|1.323|0.0|0.44|0.0|0.04|0.5|1.25|1.25|0.4|0.4|0.0198|0.0198|0.17|0.17|0.31|2.7328061565173924|0|0|1
F-35.37|13.0|1.28|0.4227|2.625|0.0|1.28|0.0|0.0|0.0|0.1|0.1|1.0|1.0|0.0|0.0|0.95|0.95|0.0|10.75840166177482|0|0|1
C-2.14|1000.0|0.6755|0.06693|0.9401|0.0|0.6755|0.0|0.0|0.0|1.5|1.5|0.47|0.47|0.033|0.033|0.128|0.128|0.09905937136370585|1.379867050585493|0|0|1
F-32.22|10.0|0.086|0.0529|1.428|0.0|0.086|0.0|0.0|0.0|0.2|0.2|1.0|1.0|0.0|0.0|0.148|0.148|0.0|3.183798354178993|0|0|1
C-8.2|1000.0|0.6765|0.09967|1.536|0.0|0.6765|0.0|0.0|0.0|1.5|1.5|0.47|0.47|0.03|0.03|0.118|0.118|0.08917021672758628|3.683592418252146|0|0|1
F-38.173|1000.0|0.6|0.09|1.0|0.0|0.45|0.15|0.0|0.0|0.0|-1.0|1.0|1.0|0.0|0.0|0.15|0.15|0.0|1.5613099917314934|0|0|1
D-43.238|1000.0|0.5|0.1721|1.625|0.0|0.5|0.0|0.0|0.0|1.0|1.0|1.0|1.0|0.0|0.0|0.06999999999999995|0.06999999999999995|0.0|4.122834196915975|0|0|1
G-2.28|1000.0|0.545|0.05368|1.128|10.0|0.515|0.13|0.0|0.0|2.0|2.0|0.4|0.4|0.042|0.042|0.07|0.07|0.13|1.986585852519284|0|0|1
D-20.93|100.0|0.6|0.18|1.59|0.0|0.6|0.0|0.0|0.0|3.0|3.0|1.0|1.0|0.0|0.0|0.37|0.37|0.0|3.947147790096389|0|0|1
F-32.3|10.0|0.245|0.07646|1.004|0.0|0.245|0.0|0.0|0.0|0.2|0.2|1.0|1.0|0.0|0.0|0.125|0.125|0.0|1.5738254526252131|0|0|1
A-41.55|30.7865169|0.3|0.119|2.248|0.0|0.3|0.0|0.0|0.0|4.0|4.0|0.4|0.4|0.0625|0.0625|0.125|0.125|0.2|7.890086288455071|0|0|1
F-28.18|1000.0|0.69|0.1845|1.992133289|0.0|0.564|0.3|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.075|0.255|0.178|6.196207090870995|0|0|1
D-22.57|50.0|0.2|0.11525|1.8210537609|0.0|0.2|0.0|0.0|0.0|4.0|4.0|1.0|1.0|0.0|0.0|0.3|0.3|0.0|5.177673650925122|0|0|1
E-20.35|20.0|0.16|0.0289|0.6653|0.0|0.16|0.0|0.04|0.4|1.0|1.0|1.0|1.0|0.0|0.0|0.04|0.04|0.0|0.6910734142980599|0|0|1
A-41.43|30.7865169|0.3|0.09106|2.233|0.0|0.3|0.0|0.0|0.0|4.0|4.0|0.4|0.4|0.0625|0.0625|0.125|0.125|0.2|7.785142837360837|0|0|1
E-15.225|20.0|0.47|0.1116|1.925|0.0|0.44|0.0|0.04|0.5|1.25|1.25|0.4|0.4|0.0198|0.0198|0.17|0.17|0.31|5.785629338110017|0|0|1
D-42.126|20.0|0.16|0.0491|0.8778|0.0|0.16|0.0|0.0|0.0|4.0|4.0|1.0|1.0|0.0|0.0|0.06|0.06|0.0|1.2030406220492442|0|0|1
D-36.32|40.1927656|0.238|0.09999|1.29|0.0|0.238|0.0|0.0|0.0|2.7|2.7|1.0|1.0|0.0|0.0|0.107|0.142|0.0|2.5981759572403784|0|0|1
D-28.5|1000.0|4.25|1.088|4.9|0.0|4.25|0.0|0.0|0.0|6.0|6.0|1.0|1.0|0.0|0.0|1.75|1.75|0.0|37.48705290147316|0|0|1
D-45.14|120.0|0.44|0.06833|1.664|0.0|0.44|0.0|0.0|0.0|2.0|2.0|1.0|1.0|0.0|0.0|0.13|0.18|0.0|4.323104990865365|0|0|1
C-2.5|1000.0|0.7244999999999999|0.0934|1.426|0.0|0.7244999999999999|0.0|0.0|0.0|1.5|1.5|0.47|0.47|0.033|0.033|0.079|0.079|0.09905937136370585|3.17488639674619|0|0|1
A-14.15|200.0|0.1251|0.0399|0.7762841489363331|0.0|0.1251|0.0|0.0|0.0|2.0|2.0|0.4|0.4|0.045|0.045|0.0159|0.0159|0.33|0.9408720680200114|0|0|1
E-15.134|20.0|0.47|0.09242|1.241|0.0|0.44|0.0|0.04|0.3|1.25|1.25|0.4|0.4|0.0198|0.0198|0.17|0.17|0.17|2.4045438533758303|0|0|1
A-31.8|13.18|0.1315|0.088|1.1242207381|0.0|0.1315|0.0|0.0|0.0|3.0|3.0|0.4|0.4|0.03|0.03|0.0585|0.0835|0.09135|1.9732964002603195|0|0|1
