Label|m|h|Hm0 toe|Tm1,0t|Tp toe|β|ht|Bt|hb|B|cotad|cotau|gf_d|gf_u|D50_d|D50_u|Ac|Rc|Gc|Kr|Kt|q
A-33.3|200|0.525|0.20005|1.6274509298|1.7901960228|0|0.525|0|0|0|2|2|0.4|0.4|0.06845|0.06845|0.18|0.18|0.2|0|0|1
A-33.5|200|0.5625|0.15725|1.4404343353|1.5844777689|0|0.5625|0|0|0|2|2|0.4|0.4|0.06845|0.06845|0.1425|0.1425|0.2|0|0|1
A-33.6|200|0.5625|0.1789|1.5229655716|1.6752621287|0|0.5625|0|0|0|2|2|0.4|0.4|0.06845|0.06845|0.1425|0.1425|0.2|0|0|1
A-33.7|200|0.5625|0.2009|1.6274509298|1.7901960228|0|0.5625|0|0|0|2|2|0.4|0.4|0.06845|0.06845|0.1425|0.1425|0.2|0|0|1
A-33.8|200|0.6|0.12945|1.3800604999|1.5180665499|0|0.6|0|0|0|2|2|0.4|0.4|0.06845|0.06845|0.105|0.105|0.2|0|0|1
A-33.9|200|0.6|0.15535|1.4036408531|1.5440049385|0|0.6|0|0|0|2|2|0.4|0.4|0.049|0.049|0.105|0.105|0.2|0|0|1
A-33.10|200|0.6|0.17665|1.4788540488|1.6267394536|0|0.6|0|0|0|2|2|0.4|0.4|0.049|0.049|0.105|0.105|0.2|0|0|1
A-33.11|200|0.5625|0.1579|1.5229655716|1.6752621287|0|0.5625|0|0|0|2|2|0.4|0.4|0.06178|0.06178|0.1425|0.1425|0.2|0|0|1
A-33.12|200|0.5625|0.2009|1.6274509298|1.7901960228|0|0.5625|0|0|0|2|2|0.4|0.4|0.06178|0.06178|0.1425|0.1425|0.2|0|0|1
A-33.13|200|0.6|0.12945|1.3800604999|1.5180665499|0|0.6|0|0|0|2|2|0.4|0.4|0.06178|0.06178|0.105|0.105|0.2|0|0|1
A-33.14|200|0.6|0.15535|1.4036408531|1.5440049385|0|0.6|0|0|0|2|2|0.4|0.4|0.06178|0.06178|0.105|0.105|0.2|0|0|1
A-34.2|52|0.5|0.163|1.3090909091|1.44|0|0.5|0|-0.055|0.15|2|0|0.55|0.55|0.045|0.045|0.2|0.2|0|0|0|1
A-34.3|52|0.5|0.122|1.5272727273|1.68|0|0.5|0|-0.055|0.15|2|0|0.55|0.55|0.045|0.045|0.2|0.2|0|0|0|1
A-34.4|52|0.5|0.157|1.5272727273|1.68|0|0.5|0|-0.055|0.15|2|0|0.55|0.55|0.045|0.045|0.2|0.2|0|0|0|1
A-34.5|52|0.5|0.123|1.7454545455|1.92|0|0.5|0|-0.055|0.15|2|0|0.55|0.55|0.045|0.045|0.2|0.2|0|0|0|1
A-34.6|52|0.5|0.161|1.7454545455|1.92|0|0.5|0|-0.055|0.15|2|0|0.55|0.55|0.045|0.045|0.2|0.2|0|0|0|1
A-34.7|52|0.5|0.203|1.7454545455|1.92|0|0.5|0|-0.055|0.15|2|0|0.55|0.55|0.045|0.045|0.2|0.2|0|0|0|1
A-34.8|52|0.5|0.162|1.9636363636|2.16|0|0.5|0|-0.055|0.15|2|0|0.55|0.55|0.045|0.045|0.2|0.2|0|0|0|1
A-34.9|52|0.5|0.2|1.9636363636|2.16|0|0.5|0|-0.055|0.15|2|0|0.55|0.55|0.045|0.045|0.2|0.2|0|0|0|1
A-34.10|52|0.5|0.16|2.1818181818|2.4|0|0.5|0|-0.055|0.15|2|0|0.55|0.55|0.045|0.045|0.2|0.2|0|0|0|1
A-34.13|52|0.4|0.193|1.7454545455|1.92|0|0.4|0|-0.155|0.15|2|0|0.55|0.55|0.045|0.045|0.3|0.3|0|0|0|1
A-34.14|52|0.4|0.163|1.9636363636|2.16|0|0.4|0|-0.155|0.15|2|0|0.55|0.55|0.045|0.045|0.3|0.3|0|0|0|1
A-34.15|52|0.4|0.182|1.9636363636|2.16|0|0.4|0|-0.155|0.15|2|0|0.55|0.55|0.045|0.045|0.3|0.3|0|0|0|1
A-34.16|52|0.4|0.157|2.1818181818|2.4|0|0.4|0|-0.155|0.15|2|0|0.55|0.55|0.045|0.045|0.3|0.3|0|0|0|1
A-34.18|52|0.5|0.163|1.3090909091|1.44|0|0.5|0|-0.055|0.15|2|0|0.55|0.55|0.045|0.045|0.26|0.26|0|0|0|1
A-34.20|52|0.5|0.157|1.5272727273|1.68|0|0.5|0|-0.055|0.15|2|0|0.55|0.55|0.045|0.045|0.26|0.26|0|0|0|1
A-34.23|52|0.5|0.161|1.7454545455|1.92|0|0.5|0|-0.055|0.15|2|0|0.55|0.55|0.045|0.045|0.26|0.26|0|0|0|1
A-34.24|52|0.5|0.203|1.7454545455|1.92|0|0.5|0|-0.055|0.15|2|0|0.55|0.55|0.045|0.045|0.26|0.26|0|0|0|1
A-34.25|52|0.5|0.162|1.9636363636|2.16|0|0.5|0|-0.055|0.15|2|0|0.55|0.55|0.045|0.045|0.26|0.26|0|0|0|1
A-34.26|52|0.5|0.2|1.9636363636|2.16|0|0.5|0|-0.055|0.15|2|0|0.55|0.55|0.045|0.045|0.26|0.26|0|0|0|1
A-34.27|52|0.5|0.16|2.1818181818|2.4|0|0.5|0|-0.055|0.15|2|0|0.55|0.55|0.045|0.045|0.26|0.26|0|0|0|1
A-34.33|52|0.4|0.182|1.9636363636|2.16|0|0.4|0|-0.155|0.15|2|0|0.55|0.55|0.045|0.045|0.36|0.36|0|0|0|1
A-34.35|52|0.5|0.093|1.3090909091|1.44|0|0.5|0|-0.055|0.15|2|0|0.55|0.55|0.045|0.045|0.14|0.14|0|0|0|1
A-34.36|52|0.5|0.163|1.3090909091|1.44|0|0.5|0|-0.055|0.15|2|0|0.55|0.55|0.045|0.045|0.14|0.14|0|0|0|1
A-34.37|52|0.5|0.122|1.5272727273|1.68|0|0.5|0|-0.055|0.15|2|0|0.55|0.55|0.045|0.045|0.14|0.14|0|0|0|1
A-34.38|52|0.5|0.157|1.5272727273|1.68|0|0.5|0|-0.055|0.15|2|0|0.55|0.55|0.045|0.045|0.14|0.14|0|0|0|1
A-34.40|52|0.5|0.123|1.7454545455|1.92|0|0.5|0|-0.055|0.15|2|0|0.55|0.55|0.045|0.045|0.14|0.14|0|0|0|1
A-34.41|52|0.5|0.161|1.7454545455|1.92|0|0.5|0|-0.055|0.15|2|0|0.55|0.55|0.045|0.045|0.14|0.14|0|0|0|1
A-34.42|52|0.5|0.203|1.7454545455|1.92|0|0.5|0|-0.055|0.15|2|0|0.55|0.55|0.045|0.045|0.14|0.14|0|0|0|1
A-34.43|52|0.5|0.162|1.9636363636|2.16|0|0.5|0|-0.055|0.15|2|0|0.55|0.55|0.045|0.045|0.14|0.14|0|0|0|1
A-34.44|52|0.5|0.2|1.9636363636|2.16|0|0.5|0|-0.055|0.15|2|0|0.55|0.55|0.045|0.045|0.14|0.14|0|0|0|1
A-34.45|52|0.5|0.16|2.1818181818|2.4|0|0.5|0|-0.055|0.15|2|0|0.55|0.55|0.045|0.045|0.14|0.14|0|0|0|1
A-34.46|52|0.4|0.158|1.3090909091|1.44|0|0.4|0|-0.155|0.15|2|0|0.55|0.55|0.045|0.045|0.24|0.24|0|0|0|1
A-34.47|52|0.4|0.15|1.5272727273|1.68|0|0.4|0|-0.155|0.15|2|0|0.55|0.55|0.045|0.045|0.24|0.24|0|0|0|1
A-34.49|52|0.4|0.163|1.7454545455|1.92|0|0.4|0|-0.155|0.15|2|0|0.55|0.55|0.045|0.045|0.24|0.24|0|0|0|1
A-34.50|52|0.4|0.193|1.7454545455|1.92|0|0.4|0|-0.155|0.15|2|0|0.55|0.55|0.045|0.045|0.24|0.24|0|0|0|1
A-34.51|52|0.4|0.163|1.9636363636|2.16|0|0.4|0|-0.155|0.15|2|0|0.55|0.55|0.045|0.045|0.24|0.24|0|0|0|1
A-34.52|52|0.4|0.182|1.9636363636|2.16|0|0.4|0|-0.155|0.15|2|0|0.55|0.55|0.045|0.045|0.24|0.24|0|0|0|1
A-34.53|52|0.4|0.157|2.1818181818|2.4|0|0.4|0|-0.155|0.15|2|0|0.55|0.55|0.045|0.045|0.24|0.24|0|0|0|1
A-34.55|52|0.5|0.163|1.3090909091|1.44|0|0.5|0|-0.055|0.15|2|0|0.55|0.55|0.045|0.045|0.17|0.17|0|0|0|1
A-34.56|52|0.5|0.122|1.5272727273|1.68|0|0.5|0|-0.055|0.15|2|0|0.55|0.55|0.045|0.045|0.17|0.17|0|0|0|1
A-34.57|52|0.5|0.157|1.5272727273|1.68|0|0.5|0|-0.055|0.15|2|0|0.55|0.55|0.045|0.045|0.17|0.17|0|0|0|1
A-34.59|52|0.5|0.123|1.7454545455|1.92|0|0.5|0|-0.055|0.15|2|0|0.55|0.55|0.045|0.045|0.17|0.17|0|0|0|1
A-34.60|52|0.5|0.161|1.7454545455|1.92|0|0.5|0|-0.055|0.15|2|0|0.55|0.55|0.045|0.045|0.17|0.17|0|0|0|1
A-34.61|52|0.5|0.203|1.7454545455|1.92|0|0.5|0|-0.055|0.15|2|0|0.55|0.55|0.045|0.045|0.17|0.17|0|0|0|1
A-34.62|52|0.5|0.162|1.9636363636|2.16|0|0.5|0|-0.055|0.15|2|0|0.55|0.55|0.045|0.045|0.17|0.17|0|0|0|1
A-34.63|52|0.5|0.2|1.9636363636|2.16|0|0.5|0|-0.055|0.15|2|0|0.55|0.55|0.045|0.045|0.17|0.17|0|0|0|1
A-34.64|52|0.5|0.16|2.1818181818|2.4|0|0.5|0|-0.055|0.15|2|0|0.55|0.55|0.045|0.045|0.17|0.17|0|0|0|1
A-34.65|52|0.4|0.158|1.3090909091|1.44|0|0.4|0|-0.155|0.15|2|0|0.55|0.55|0.045|0.045|0.27|0.27|0|0|0|1
A-34.66|52|0.4|0.15|1.5272727273|1.68|0|0.4|0|-0.155|0.15|2|0|0.55|0.55|0.045|0.045|0.27|0.27|0|0|0|1
A-34.68|52|0.4|0.163|1.7454545455|1.92|0|0.4|0|-0.155|0.15|2|0|0.55|0.55|0.045|0.045|0.27|0.27|0|0|0|1
A-34.69|52|0.4|0.193|1.7454545455|1.92|0|0.4|0|-0.155|0.15|2|0|0.55|0.55|0.045|0.045|0.27|0.27|0|0|0|1
A-34.70|52|0.4|0.163|1.9636363636|2.16|0|0.4|0|-0.155|0.15|2|0|0.55|0.55|0.045|0.045|0.27|0.27|0|0|0|1
A-34.71|52|0.4|0.182|1.9636363636|2.16|0|0.4|0|-0.155|0.15|2|0|0.55|0.55|0.045|0.045|0.27|0.27|0|0|0|1
A-34.72|52|0.4|0.157|2.1818181818|2.4|0|0.4|0|-0.155|0.15|2|0|0.55|0.55|0.045|0.045|0.27|0.27|0|0|0|1
A-34.74|52|0.5|0.163|1.3090909091|1.44|0|0.5|0|0|0|2|2|0.55|0.55|0.045|0.045|0.1|0.14|0.15|0|0|1
A-34.75|52|0.5|0.122|1.5272727273|1.68|0|0.5|0|0|0|2|2|0.55|0.55|0.045|0.045|0.1|0.14|0.15|0|0|1
A-34.76|52|0.5|0.157|1.5272727273|1.68|0|0.5|0|0|0|2|2|0.55|0.55|0.045|0.045|0.1|0.14|0.15|0|0|1
A-34.78|52|0.5|0.123|1.7454545455|1.92|0|0.5|0|0|0|2|2|0.55|0.55|0.045|0.045|0.1|0.14|0.15|0|0|1
A-34.79|52|0.5|0.161|1.7454545455|1.92|0|0.5|0|0|0|2|2|0.55|0.55|0.045|0.045|0.1|0.14|0.15|0|0|1
A-34.80|52|0.5|0.203|1.7454545455|1.92|0|0.5|0|0|0|2|2|0.55|0.55|0.045|0.045|0.1|0.14|0.15|0|0|1
A-34.81|52|0.5|0.162|1.9636363636|2.16|0|0.5|0|0|0|2|2|0.55|0.55|0.045|0.045|0.1|0.14|0.15|0|0|1
A-34.82|52|0.5|0.2|1.9636363636|2.16|0|0.5|0|0|0|2|2|0.55|0.55|0.045|0.045|0.1|0.14|0.15|0|0|1
A-34.83|52|0.5|0.16|2.1818181818|2.4|0|0.5|0|0|0|2|2|0.55|0.55|0.045|0.045|0.1|0.14|0.15|0|0|1
A-34.84|52|0.4|0.158|1.3090909091|1.44|0|0.4|0|0|0|2|2|0.55|0.55|0.045|0.045|0.2|0.24|0.15|0|0|1
A-34.85|52|0.4|0.15|1.5272727273|1.68|0|0.4|0|0|0|2|2|0.55|0.55|0.045|0.045|0.2|0.24|0.15|0|0|1
A-34.87|52|0.4|0.163|1.7454545455|1.92|0|0.4|0|0|0|2|2|0.55|0.55|0.045|0.045|0.2|0.24|0.15|0|0|1
A-34.88|52|0.4|0.193|1.7454545455|1.92|0|0.4|0|0|0|2|2|0.55|0.55|0.045|0.045|0.2|0.24|0.15|0|0|1
A-34.89|52|0.4|0.163|1.9636363636|2.16|0|0.4|0|0|0|2|2|0.55|0.55|0.045|0.045|0.2|0.24|0.15|0|0|1
A-34.90|52|0.4|0.182|1.9636363636|2.16|0|0.4|0|0|0|2|2|0.55|0.55|0.045|0.045|0.2|0.24|0.15|0|0|1
A-34.91|52|0.4|0.157|2.1818181818|2.4|0|0.4|0|0|0|2|2|0.55|0.55|0.045|0.045|0.2|0.24|0.15|0|0|1
A-34.93|52|0.5|0.163|1.3090909091|1.44|0|0.5|0|-0.055|0.15|2|0|0.55|0.55|0.045|0.045|0.14|0.14|0|0|0|1
